Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status
TXN713659,CUST0045,12/02/2024,Auto-generated Card Payments transaction - TX Ref 53923,8541.09,Card Payments,01:42:20,Completed
TXN592647,CUST0134,26/01/2024,Auto-generated Bill Payments transaction - TX Ref 83282,5577.47,Bill Payments,06:39:50,Completed
TXN844099,CUST0064,09/02/2024,Auto-generated Transfers transaction - TX Ref 57888,5825.12,Transfers,17:29:04,Completed
TXN487486,CUST0119,05/01/2024,Auto-generated Bill Payments transaction - TX Ref 51575,4524.95,Bill Payments,10:48:01,Completed
TXN832479,CUST0082,08/02/2024,Auto-generated Card Payments transaction - TX Ref 70377,7268.91,Card Payments,14:56:23,Pending
TXN742902,CUST0170,13/02/2024,Auto-generated Transfers transaction - TX Ref 62441,4122.07,Transfers,03:59:10,Completed
TXN714579,CUST0007,03/01/2024,Auto-generated Withdrawals transaction - TX Ref 57924,7257.73,Withdrawals,22:06:23,Pending
TXN408538,CUST0011,04/01/2024,Auto-generated Transfers transaction - TX Ref 86019,5805.68,Transfers,17:39:01,Completed
TXN406519,CUST0058,01/03/2024,Auto-generated Card Payments transaction - TX Ref 57032,7938.44,Card Payments,21:50:15,Pending
TXN290413,CUST0018,01/01/2024,Auto-generated Bill Payments transaction - TX Ref 13198,2070.59,Bill Payments,17:48:00,Pending
TXN882177,CUST0078,20/02/2024,Auto-generated Card Payments transaction - TX Ref 71687,1434.49,Card Payments,06:49:19,Completed
TXN962394,CUST0086,02/02/2024,Auto-generated Withdrawals transaction - TX Ref 93642,330.16,Withdrawals,00:28:08,Cancelled
TXN741594,CUST0127,16/02/2024,Auto-generated Card Payments transaction - TX Ref 14716,9027.68,Card Payments,14:07:46,Completed
TXN996622,CUST0059,10/01/2024,Auto-generated Transfers transaction - TX Ref 40053,6464.37,Transfers,00:05:44,Completed
TXN982021,CUST0119,13/01/2024,Auto-generated Transfers transaction - TX Ref 69257,518,Transfers,18:37:58,Completed
TXN676724,CUST0109,01/02/2024,Auto-generated Withdrawals transaction - TX Ref 52541,7459.5,Withdrawals,05:42:45,Completed
TXN995202,CUST0012,30/01/2024,Auto-generated Pre-Funding transaction - TX Ref 88422,4814.03,Pre-Funding,15:00:32,Completed
TXN693046,CUST0007,10/01/2024,Auto-generated Withdrawals transaction - TX Ref 95898,2084.55,Withdrawals,18:10:41,Completed
TXN225678,CUST0179,22/01/2024,Auto-generated Transfers transaction - TX Ref 21765,6771.95,Transfers,14:42:17,Cancelled
TXN165825,CUST0130,12/02/2024,Auto-generated Withdrawals transaction - TX Ref 70981,934.76,Withdrawals,21:23:50,Completed
TXN546352,CUST0185,20/02/2024,Auto-generated Pre-Funding transaction - TX Ref 43179,1462.33,Pre-Funding,11:48:23,Completed
TXN278326,CUST0181,07/02/2024,Auto-generated Withdrawals transaction - TX Ref 91473,5701.96,Withdrawals,03:19:26,Completed
TXN729807,CUST0080,09/01/2024,Auto-generated Bill Payments transaction - TX Ref 54631,502.13,Bill Payments,01:53:14,Completed
TXN827523,CUST0090,01/01/2024,Auto-generated Bill Payments transaction - TX Ref 36309,7463.9,Bill Payments,22:23:15,Completed
TXN784805,CUST0114,26/01/2024,Auto-generated Pre-Funding transaction - TX Ref 34219,2999.06,Pre-Funding,03:42:41,Completed
TXN221986,CUST0194,01/03/2024,Auto-generated Bill Payments transaction - TX Ref 78101,61.88,Bill Payments,20:35:04,Pending
TXN592268,CUST0130,17/02/2024,Auto-generated Bill Payments transaction - TX Ref 52497,8768.01,Bill Payments,08:57:37,Refunded
TXN872870,CUST0022,26/02/2024,Auto-generated Pre-Funding transaction - TX Ref 93518,6516.07,Pre-Funding,23:19:23,Completed
TXN200477,CUST0170,06/02/2024,Auto-generated Bill Payments transaction - TX Ref 25366,4430.82,Bill Payments,07:43:50,Completed
TXN421308,CUST0074,15/02/2024,Auto-generated Bill Payments transaction - TX Ref 18847,3288.9,Bill Payments,03:28:01,Completed
TXN940532,CUST0030,05/01/2024,Auto-generated Card Payments transaction - TX Ref 21447,2705.92,Card Payments,21:08:53,Completed
TXN697603,CUST0111,20/02/2024,Auto-generated Card Payments transaction - TX Ref 65305,2995.38,Card Payments,03:54:08,Completed
TXN902192,CUST0035,08/01/2024,Auto-generated Withdrawals transaction - TX Ref 96589,7175.11,Withdrawals,07:24:31,Completed
TXN670292,CUST0188,23/01/2024,Auto-generated Pre-Funding transaction - TX Ref 31754,5109.98,Pre-Funding,15:23:20,Completed
TXN768592,CUST0165,29/02/2024,Auto-generated Bill Payments transaction - TX Ref 87047,5330.39,Bill Payments,05:29:04,Completed
TXN162994,CUST0152,22/02/2024,Auto-generated Withdrawals transaction - TX Ref 66171,6987.38,Withdrawals,01:24:41,Cancelled
TXN811363,CUST0110,29/02/2024,Auto-generated Withdrawals transaction - TX Ref 35442,593.87,Withdrawals,02:27:48,Completed
TXN479861,CUST0074,07/02/2024,Auto-generated Withdrawals transaction - TX Ref 37519,8584.7,Withdrawals,04:01:20,Completed
TXN416649,CUST0169,18/01/2024,Auto-generated Bill Payments transaction - TX Ref 38166,9019.76,Bill Payments,16:01:24,Completed
TXN286680,CUST0042,15/01/2024,Auto-generated Withdrawals transaction - TX Ref 15111,3323.23,Withdrawals,12:09:09,Completed
TXN400033,CUST0033,13/02/2024,Auto-generated Pre-Funding transaction - TX Ref 40812,7099.45,Pre-Funding,20:19:01,Pending
TXN844607,CUST0200,08/01/2024,Auto-generated Transfers transaction - TX Ref 44276,1988.7,Transfers,17:33:52,Completed
TXN893380,CUST0120,01/02/2024,Auto-generated Pre-Funding transaction - TX Ref 90501,4292.52,Pre-Funding,15:59:51,Pending
TXN509969,CUST0046,29/01/2024,Auto-generated Transfers transaction - TX Ref 90032,8167.7,Transfers,06:02:28,Completed
TXN946748,CUST0002,22/01/2024,Auto-generated Pre-Funding transaction - TX Ref 32679,6492.15,Pre-Funding,10:13:50,Completed
TXN202599,CUST0112,19/02/2024,Auto-generated Withdrawals transaction - TX Ref 74542,7886.07,Withdrawals,03:07:23,Completed
TXN113774,CUST0134,29/02/2024,Auto-generated Bill Payments transaction - TX Ref 39720,3592.82,Bill Payments,01:51:13,Completed
TXN236755,CUST0102,15/02/2024,Auto-generated Withdrawals transaction - TX Ref 59282,706.73,Withdrawals,01:01:34,Pending
TXN491081,CUST0013,21/01/2024,Auto-generated Card Payments transaction - TX Ref 23168,5261.18,Card Payments,18:04:20,Completed
TXN409586,CUST0136,30/01/2024,Auto-generated Transfers transaction - TX Ref 25932,9915.2,Transfers,16:59:50,Chargeback
TXN242578,CUST0194,21/02/2024,Auto-generated Transfers transaction - TX Ref 38606,4258.61,Transfers,16:48:45,Completed
TXN469299,CUST0017,03/01/2024,Auto-generated Pre-Funding transaction - TX Ref 50924,3941.25,Pre-Funding,20:05:08,Completed
TXN830863,CUST0074,09/02/2024,Auto-generated Transfers transaction - TX Ref 28133,3182.8,Transfers,21:20:12,Completed
TXN738548,CUST0118,26/02/2024,Auto-generated Pre-Funding transaction - TX Ref 59861,2900.34,Pre-Funding,06:24:52,Completed
TXN817740,CUST0056,15/02/2024,Auto-generated Pre-Funding transaction - TX Ref 92761,5128.64,Pre-Funding,22:03:13,Completed
TXN480689,CUST0021,24/01/2024,Auto-generated Pre-Funding transaction - TX Ref 88754,3412.66,Pre-Funding,23:17:33,Completed
TXN947799,CUST0082,15/01/2024,Auto-generated Card Payments transaction - TX Ref 62820,9926.8,Card Payments,02:21:41,Pending
TXN776599,CUST0015,11/02/2024,Auto-generated Bill Payments transaction - TX Ref 81976,8904.41,Bill Payments,02:37:34,Completed
TXN963601,CUST0004,21/02/2024,Auto-generated Withdrawals transaction - TX Ref 33467,7314.05,Withdrawals,22:06:08,Completed
TXN350838,CUST0006,29/02/2024,Auto-generated Card Payments transaction - TX Ref 44553,6296.38,Card Payments,00:14:13,Completed
TXN222506,CUST0123,16/02/2024,Auto-generated Withdrawals transaction - TX Ref 16506,7902.49,Withdrawals,22:13:58,Cancelled
TXN797418,CUST0075,16/01/2024,Auto-generated Pre-Funding transaction - TX Ref 44233,159.31,Pre-Funding,10:59:49,Completed
TXN931988,CUST0158,25/02/2024,Auto-generated Withdrawals transaction - TX Ref 31345,861.57,Withdrawals,08:46:57,Completed
TXN109378,CUST0195,24/01/2024,Auto-generated Pre-Funding transaction - TX Ref 78646,9244.6,Pre-Funding,13:20:17,Completed
TXN355977,CUST0007,05/01/2024,Auto-generated Card Payments transaction - TX Ref 40899,9210.89,Card Payments,16:55:16,Completed
TXN664449,CUST0063,13/01/2024,Auto-generated Bill Payments transaction - TX Ref 39892,725.4,Bill Payments,01:00:45,Completed
TXN986733,CUST0177,08/02/2024,Auto-generated Bill Payments transaction - TX Ref 25494,3494.84,Bill Payments,18:08:53,Completed
TXN366960,CUST0114,25/01/2024,Auto-generated Transfers transaction - TX Ref 90868,7667.58,Transfers,14:49:41,Refunded
TXN820745,CUST0071,05/02/2024,Auto-generated Withdrawals transaction - TX Ref 25211,7590.13,Withdrawals,23:40:11,Pending
TXN477115,CUST0066,06/02/2024,Auto-generated Withdrawals transaction - TX Ref 98815,9030.35,Withdrawals,08:18:27,Completed
TXN327937,CUST0162,26/01/2024,Auto-generated Pre-Funding transaction - TX Ref 40945,1151.78,Pre-Funding,19:31:12,Pending
TXN345068,CUST0151,23/01/2024,Auto-generated Transfers transaction - TX Ref 80397,2490.62,Transfers,00:18:34,Completed
TXN421497,CUST0065,29/01/2024,Auto-generated Withdrawals transaction - TX Ref 61608,2021.95,Withdrawals,16:47:14,Completed
TXN289846,CUST0053,15/01/2024,Auto-generated Transfers transaction - TX Ref 34671,6824.25,Transfers,13:19:07,Completed
TXN362306,CUST0109,22/01/2024,Auto-generated Transfers transaction - TX Ref 64834,2685.61,Transfers,09:42:04,Pending
TXN675147,CUST0109,28/02/2024,Auto-generated Withdrawals transaction - TX Ref 59480,8069.67,Withdrawals,10:55:11,Completed
TXN605207,CUST0190,18/02/2024,Auto-generated Pre-Funding transaction - TX Ref 10989,9970.37,Pre-Funding,08:49:22,Completed
TXN887959,CUST0061,05/01/2024,Auto-generated Card Payments transaction - TX Ref 74215,4336.46,Card Payments,13:04:10,Completed
TXN229369,CUST0112,24/02/2024,Auto-generated Bill Payments transaction - TX Ref 97712,4991.76,Bill Payments,08:53:53,Completed
TXN619204,CUST0069,04/02/2024,Auto-generated Withdrawals transaction - TX Ref 51676,6551.75,Withdrawals,04:55:58,Completed
TXN921600,CUST0119,21/01/2024,Auto-generated Card Payments transaction - TX Ref 20114,2391.32,Card Payments,22:18:41,Completed
TXN234518,CUST0168,01/03/2024,Auto-generated Withdrawals transaction - TX Ref 19801,1054.28,Withdrawals,23:06:45,Completed
TXN672902,CUST0159,20/02/2024,Auto-generated Transfers transaction - TX Ref 97728,8105.41,Transfers,11:28:43,Completed
TXN981916,CUST0104,09/01/2024,Auto-generated Bill Payments transaction - TX Ref 60002,6696.26,Bill Payments,18:55:30,Completed
TXN589583,CUST0152,05/02/2024,Auto-generated Bill Payments transaction - TX Ref 15446,7476.6,Bill Payments,22:01:56,Completed
TXN105898,CUST0198,07/01/2024,Auto-generated Card Payments transaction - TX Ref 31124,7827.93,Card Payments,21:20:14,Pending
TXN748291,CUST0090,09/01/2024,Auto-generated Pre-Funding transaction - TX Ref 71993,8529.7,Pre-Funding,22:47:31,Completed
TXN365262,CUST0045,17/01/2024,Auto-generated Withdrawals transaction - TX Ref 83801,859.93,Withdrawals,14:50:23,Completed
TXN642451,CUST0071,24/02/2024,Auto-generated Card Payments transaction - TX Ref 49835,5916.02,Card Payments,19:17:07,Completed
TXN422652,CUST0142,20/02/2024,Auto-generated Withdrawals transaction - TX Ref 63535,847.57,Withdrawals,14:26:37,Completed
TXN927133,CUST0101,01/03/2024,Auto-generated Transfers transaction - TX Ref 68680,2280.79,Transfers,06:41:51,Completed
TXN947774,CUST0132,02/02/2024,Auto-generated Card Payments transaction - TX Ref 99009,5226.63,Card Payments,09:37:21,Completed
TXN906043,CUST0081,18/02/2024,Auto-generated Card Payments transaction - TX Ref 22760,2585.68,Card Payments,07:14:24,Pending
TXN638308,CUST0046,30/01/2024,Auto-generated Card Payments transaction - TX Ref 49701,4423.07,Card Payments,13:09:39,Completed
TXN466550,CUST0181,28/02/2024,Auto-generated Card Payments transaction - TX Ref 66973,8831.37,Card Payments,21:13:21,Completed
TXN485405,CUST0167,07/01/2024,Auto-generated Bill Payments transaction - TX Ref 53273,9471.73,Bill Payments,13:59:41,Completed
TXN773370,CUST0099,28/02/2024,Auto-generated Withdrawals transaction - TX Ref 31847,8913.55,Withdrawals,00:19:12,Completed
TXN100479,CUST0155,22/01/2024,Auto-generated Bill Payments transaction - TX Ref 27902,4597.81,Bill Payments,01:30:21,Pending
TXN135088,CUST0065,20/02/2024,Auto-generated Card Payments transaction - TX Ref 85912,686.63,Card Payments,22:48:56,Completed
TXN274753,CUST0069,16/02/2024,Auto-generated Withdrawals transaction - TX Ref 10471,3512.55,Withdrawals,01:41:08,Completed
TXN304644,CUST0099,26/02/2024,Auto-generated Pre-Funding transaction - TX Ref 91328,222.99,Pre-Funding,12:35:27,Completed
TXN877810,CUST0168,07/01/2024,Auto-generated Bill Payments transaction - TX Ref 11774,883.95,Bill Payments,03:48:55,Completed
TXN950629,CUST0126,15/02/2024,Auto-generated Bill Payments transaction - TX Ref 96110,2033.83,Bill Payments,21:04:01,Completed
TXN959834,CUST0139,13/01/2024,Auto-generated Withdrawals transaction - TX Ref 18470,8311.82,Withdrawals,08:01:06,Chargeback
TXN884055,CUST0010,16/01/2024,Auto-generated Transfers transaction - TX Ref 23124,4936.45,Transfers,13:18:10,Completed
TXN912565,CUST0023,08/02/2024,Auto-generated Transfers transaction - TX Ref 56191,55.72,Transfers,19:03:24,Completed
TXN958221,CUST0136,09/02/2024,Auto-generated Withdrawals transaction - TX Ref 39595,7086.99,Withdrawals,13:04:30,Completed
TXN996973,CUST0042,04/01/2024,Auto-generated Pre-Funding transaction - TX Ref 55642,1280.77,Pre-Funding,12:18:43,Completed
TXN398420,CUST0181,08/02/2024,Auto-generated Card Payments transaction - TX Ref 12559,4328.01,Card Payments,03:51:53,Completed
TXN598413,CUST0030,14/02/2024,Auto-generated Card Payments transaction - TX Ref 79878,2328.41,Card Payments,16:14:54,Chargeback
TXN672177,CUST0158,06/01/2024,Auto-generated Card Payments transaction - TX Ref 91598,8561.2,Card Payments,19:22:52,Completed
TXN247995,CUST0136,09/01/2024,Auto-generated Withdrawals transaction - TX Ref 98058,5161.59,Withdrawals,15:23:32,Completed
TXN938923,CUST0127,02/02/2024,Auto-generated Transfers transaction - TX Ref 38345,7502.96,Transfers,17:32:21,Chargeback
TXN316586,CUST0058,18/02/2024,Auto-generated Bill Payments transaction - TX Ref 72568,489.76,Bill Payments,02:35:04,Completed
TXN325105,CUST0099,05/02/2024,Auto-generated Withdrawals transaction - TX Ref 80395,1884.82,Withdrawals,09:44:06,Completed
TXN203011,CUST0178,25/02/2024,Auto-generated Bill Payments transaction - TX Ref 41490,1814.05,Bill-Payments,02:39:04,Completed
TXN814072,CUST0071,29/02/2024,Auto-generated Bill Payments transaction - TX Ref 73930,1758.36,Bill Payments,23:34:39,Completed
TXN994871,CUST0033,13/02/2024,Auto-generated Card Payments transaction - TX Ref 59801,68.9,CardPayments,06:21:09,Completed
TXN185018,CUST0139,14/01/2024,Auto-generated Withdrawals transaction - TX Ref 39044,681.32,Withdrawals,10:26:51,Completed
TXN199668,CUST0162,09/02/2024,Auto-generated Withdrawals transaction - TX Ref 28328,8654.52,Withdrawals,01:23:17,Completed
TXN455576,CUST0048,01/02/2024,Auto-generated Bill Payments transaction - TX Ref 97416,8376.78,Bill Payments,00:55:39,Completed
TXN579703,CUST0004,23/01/2024,Auto-generated Transfers transaction - TX Ref 40136,1169.93,Transfers,03:16:09,Completed
TXN234086,CUST0152,29/01/2024,Auto-generated Card Payments transaction - TX Ref 73886,6425.01,Card Payments,14:00:14,Completed
TXN194667,CUST0008,02/01/2024,Auto-generated Bill Payments transaction - TX Ref 60762,8543.33,Bill Payments,21:59:17,Completed
TXN393471,CUST0144,30/01/2024,Auto-generated Pre-Funding transaction - TX Ref 79212,7341.28,Pre-Funding,11:08:14,Pending
TXN954409,CUST0175,09/01/2024,Auto-generated Card Payments transaction - TX Ref 97748,4681.11,Card Payments,00:02:20,Completed
TXN598704,CUST0156,22/02/2024,Auto-generated Pre-Funding transaction - TX Ref 62734,9521.1,Pre-Funding,00:09:32,Completed
TXN671604,CUST0098,18/01/2024,Auto-generated Card Payments transaction - TX Ref 39033,6844.89,Card Payments,16:09:29,Completed
TXN407082,CUST0057,28/02/2024,Auto-generated Card Payments transaction - TX Ref 87499,7414.09,Card Payments,13:43:54,Cancelled
TXN953347,CUST0167,12/01/2024,Auto-generated Transfers transaction - TX Ref 37121,6354,Transfers,03:59:16,Completed
TXN378219,CUST0103,06/02/2024,Auto-generated Pre-Funding transaction - TX Ref 95433,7730.13,Pre-Funding,10:58:11,Completed
TXN438879,CUST0090,13/02/2024,Auto-generated Pre-Funding transaction - TX Ref 24282,2228.97,Pre-Funding,17:52:22,Completed
TXN871814,CUST0105,19/02/2024,Auto-generated Transfers transaction - TX Ref 43534,6457.63,Transfers,08:05:44,Completed
TXN417707,CUST0073,01/01/2024,Auto-generated Card Payments transaction - TX Ref 64462,3908.68,Card Payments,18:04:20,Cancelled
TXN805992,CUST0028,07/01/2024,Auto-generated Bill Payments transaction - TX Ref 65901,1299.6,Bill Payments,09:25:27,Completed
TXN819805,CUST0169,23/02/2024,Auto-generated Pre-Funding transaction - TX Ref 55990,5184.02,Pre-Funding,14:20:21,Refunded
TXN431077,CUST0123,22/01/2024,Auto-generated Card Payments transaction - TX Ref 15980,4050.65,Card Payments,08:43:26,Completed
TXN361861,CUST0083,08/02/2024,Auto-generated Card Payments transaction - TX Ref 18409,8551.65,Card Payments,02:47:28,Completed
TXN712122,CUST0146,03/01/2024,Auto-generated Bill Payments transaction - TX Ref 36528,6567.15,Bill Payments,18:16:04,Completed
TXN423425,CUST0134,27/02/2024,Auto-generated Bill Payments transaction - TX Ref 99998,305.28,Bill Payments,09:33:13,Refunded
TXN755039,CUST0069,11/01/2024,Auto-generated Transfers transaction - TX Ref 57204,716.7,Transfers,01:36:17,Completed
TXN398801,CUST0083,23/01/2024,Auto-generated Transfers transaction - TX Ref 51816,3751.62,Transfers,12:19:45,Completed
TXN611525,CUST0102,08/02/2024,Auto-generated Bill Payments transaction - TX Ref 12732,632.22,Bill Payments,16:26:11,Completed
TXN495078,CUST0194,06/01/2024,Auto-generated Bill Payments transaction - TX Ref 81721,6426.41,Bill Payments,13:40:32,Refunded
TXN208207,CUST0200,12/02/2024,Auto-generated Pre-Funding transaction - TX Ref 65593,513.16,Pre-Funding,07:16:00,Chargeback
TXN348693,CUST0037,22/01/2024,Auto-generated Withdrawals transaction - TX Ref 70643,2920.11,Withdrawals,17:30:42,Completed
TXN545926,CUST0069,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 63348,1429.64,Withdrawals,14:03:58,Completed
TXN512257,CUST0043,05/01/2024,Auto-generated Bill Payments transaction - TX Ref 29033,6892.14,Bill Payments,02:10:41,Completed
TXN769882,CUST0059,25/01/2024,Auto-generated Pre-Funding transaction - TX Ref 27795,3690.49,Pre-Funding,17:25:46,Completed
TXN725241,CUST0105,06/02/2024,Auto-generated Withdrawals transaction - TX Ref 70270,9851.49,Withdrawals,04:44:14,Completed
TXN432985,CUST0120,05/02/2024,Auto-generated Transfers transaction - TX Ref 51949,4996.46,Transfers,00:44:04,Pending
TXN320640,CUST0018,16/01/2024,Auto-generated Pre-Funding transaction - TX Ref 63332,3418.4,Pre-Funding,01:06:09,Completed
TXN618635,CUST0067,28/01/2024,Auto-generated Bill Payments transaction - TX Ref 93972,8074.35,Bill Payments,15:24:41,Completed
TXN596451,CUST0133,05/02/2024,Auto-generated Transfers transaction - TX Ref 79781,5828.2,Transfers,06:52:19,Completed
TXN470300,CUST0069,26/02/2024,Auto-generated Pre-Funding transaction - TX Ref 13339,2314.3,Pre-Funding,07:50:39,Cancelled
TXN216832,CUST0030,10/01/2024,Auto-generated Transfers transaction - TX Ref 97197,6184.6,Transfers,18:22:31,Completed
TXN725243,CUST0036,13/02/2024,Auto-generated Transfers transaction - TX Ref 37253,7145.24,Transfers,04:18:49,Completed
TXN342359,CUST0077,14/01/2024,Auto-generated Pre-Funding transaction - TX Ref 77926,9785.74,Pre-Funding,05:29:44,Completed
TXN636505,CUST0158,06/02/2024,Auto-generated Withdrawals transaction - TX Ref 60150,5545.35,Withdrawals,12:12:19,Completed
TXN892898,CUST0134,01/02/2024,Auto-generated Card Payments transaction - TX Ref 94933,2109.42,Card Payments,23:25:50,Cancelled
TXN633691,CUST0056,26/02/2024,Auto-generated Withdrawals transaction - TX Ref 10316,1027.99,Withdrawals,14:32:25,Completed
TXN788399,CUST0190,06/01/2024,Auto-generated Pre-Funding transaction - TX Ref 57233,8111.31,Pre-Funding,18:17:46,Completed
TXN282018,CUST0127,08/01/2024,Auto-generated Card Payments transaction - TX Ref 18402,5862.68,Card Payments,20:19:59,Completed
TXN531979,CUST0152,12/02/2024,Auto-generated Transfers transaction - TX Ref 37652,6976.28,Transfers,10:18:34,Completed
TXN746545,CUST0072,28/01/2024,Auto-generated Pre-Funding transaction - TX Ref 12076,7323.71,Pre-Funding,23:40:16,Cancelled
TXN232062,CUST0133,22/02/2024,Auto-generated Transfers transaction - TX Ref 83412,2523.81,Transfers,05:12:34,Pending
TXN240290,CUST0024,21/01/2024,Auto-generated Bill Payments transaction - TX Ref 28006,2653.18,Bill Payments,04:29:41,Completed
TXN439824,CUST0146,16/02/2024,Auto-generated Bill Payments transaction - TX Ref 75617,2468.1,Bill Payments,18:05:11,Completed
TXN853984,CUST0003,09/02/2024,Auto-generated Card Payments transaction - TX Ref 20484,8259.57,Card Payments,05:23:38,Completed
TXN104991,CUST0150,06/01/2024,Auto-generated Transfers transaction - TX Ref 61203,4569.17,Transfers,16:48:47,Completed
TXN700954,CUST0057,12/01/2024,Auto-generated Withdrawals transaction - TX Ref 99588,7655.93,Withdrawals,20:58:44,Pending
TXN132385,CUST0198,24/02/2024,Auto-generated Withdrawals transaction - TX Ref 29125,6038.31,Withdrawals,09:18:26,Completed
TXN228433,CUST0152,28/01/2024,Auto-generated Bill Payments transaction - TX Ref 24870,413.33,Bill Payments,17:11:27,Completed
TXN120238,CUST0144,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 75495,7285.15,Bill Payments,11:41:55,Completed
TXN379380,CUST0193,22/01/2024,Auto-generated Card Payments transaction - TX Ref 55533,4701.08,Card Payments,09:59:34,Completed
TXN980773,CUST0096,17/01/2024,Auto-generated Bill Payments transaction - TX Ref 95596,5811.49,Bill Payments,08:03:02,Completed
TXN984242,CUST0159,16/02/2024,Auto-generated Withdrawals transaction - TX Ref 63804,4505.76,Withdrawals,05:28:42,Completed
TXN623368,CUST0115,10/02/2024,Auto-generated Card Payments transaction - TX Ref 58156,8267.85,Card Payments,09:37:10,Completed
TXN950000,CUST0081,22/01/2024,Auto-generated Pre-Funding transaction - TX Ref 29204,5465.39,Pre-Funding,06:58:05,Completed
TXN473069,CUST0163,12/01/2024,Auto-generated Card Payments transaction - TX Ref 62691,8086.7,Card Payments,04:25:58,Completed
TXN937232,CUST0057,08/02/2024,Auto-generated Card Payments transaction - TX Ref 61775,9409.07,Card Payments,12:17:05,Completed
TXN746618,CUST0147,14/01/2024,Auto-generated Bill Payments transaction - TX Ref 62838,119.56,Bill Payments,18:10:23,Completed
TXN273404,CUST0197,08/02/2024,Auto-generated Transfers transaction - TX Ref 61197,7964.02,Transfers,11:46:35,Completed
TXN769903,CUST0074,23/02/2024,Auto-generated Card Payments transaction - TX Ref 35599,6892.06,Card Payments,09:43:02,Completed
TXN777896,CUST0156,29/01/2024,Auto-generated Withdrawals transaction - TX Ref 20472,4802.26,Withdrawals,13:47:04,Completed
TXN168315,CUST0139,16/02/2024,Auto-generated Transfers transaction - TX Ref 52186,1258.99,Transfers,22:18:44,Completed
TXN826354,CUST0124,08/02/2024,Auto-generated Card Payments transaction - TX Ref 17791,7923.69,Card Payments,04:00:48,Completed
TXN879788,CUST0144,26/02/2024,Auto-generated Transfers transaction - TX Ref 21542,9330.26,Transfers,08:03:57,Completed
TXN111048,CUST0121,26/02/2024,Auto-generated Withdrawals transaction - TX Ref 67022,9939.24,Withdrawals,22:12:46,Completed
TXN193923,CUST0165,13/02/2024,Auto-generated Transfers transaction - TX Ref 41705,5721.98,Transfers,12:40:45,Completed
TXN650880,CUST0069,22/02/2024,Auto-generated Withdrawals transaction - TX Ref 76752,6812.42,Withdrawals,18:33:07,Completed
TXN138304,CUST0060,08/02/2024,Auto-generated Card Payments transaction - TX Ref 73858,6047.59,Card Payments,10:49:03,Completed
TXN630886,CUST0059,31/01/2024,Auto-generated Transfers transaction - TX Ref 31891,3346.02,Transfers,01:35:59,Completed
TXN657860,CUST0200,02/02/2024,Auto-generated Bill Payments transaction - TX Ref 99300,1543.55,Bill Payments,04:07:53,Completed
TXN119111,CUST0125,01/01/2024,Auto-generated Card Payments transaction - TX Ref 26730,3558.34,Card Payments,06:43:41,Completed
TXN235188,CUST0185,10/01/2024,Auto-generated Pre-Funding transaction - TX Ref 80367,4617.3,Pre-Funding,16:22:41,Completed
TXN631153,CUST0171,14/01/2024,Auto-generated Withdrawals transaction - TX Ref 86147,8748.87,Withdrawals,23:56:30,Completed
TXN660474,CUST0017,07/02/2024,Auto-generated Transfers transaction - TX Ref 26654,1029.93,Transfers,04:38:48,Completed
TXN342093,CUST0178,19/02/2024,Auto-generated Bill Payments transaction - TX Ref 77928,1961.61,Bill Payments,07:05:26,Completed
TXN546063,CUST0151,23/02/2024,Auto-generated Pre-Funding transaction - TX Ref 78850,1233.26,Pre-Funding,10:03:47,Completed
TXN618700,CUST0056,09/01/2024,Auto-generated Withdrawals transaction - TX Ref 69423,6372.99,Withdrawals,17:16:08,Completed
TXN590204,CUST0117,15/02/2024,Auto-generated Card Payments transaction - TX Ref 33492,3105.1,Card Payments,10:54:23,Completed
TXN190980,CUST0022,10/01/2024,Auto-generated Card Payments transaction - TX Ref 18542,2852.32,Card Payments,13:59:41,Completed
TXN170997,CUST0174,17/01/2024,Auto-generated Bill Payments transaction - TX Ref 50104,3636.97,Bill Payments,15:04:46,Completed
TXN631394,CUST0120,10/02/2024,Auto-generated Bill Payments transaction - TX Ref 76056,6006.27,Bill Payments,08:11:00,Completed
TXN106603,CUST0144,12/02/2024,Auto-generated Pre-Funding transaction - TX Ref 60845,2957.37,Pre-Funding,16:55:12,Chargeback
TXN948226,CUST0020,26/02/2024,Auto-generated Bill Payments transaction - TX Ref 70596,6255.9,Bill Payments,07:17:16,Completed
TXN758671,CUST0023,12/02/2024,Auto-generated Bill Payments transaction - TX Ref 48578,9434.99,Bill Payments,05:19:51,Completed
TXN552852,CUST0176,06/01/2024,Auto-generated Pre-Funding transaction - TX Ref 89704,8153.46,Pre-Funding,22:36:33,Completed
TXN844203,CUST0200,05/02/2024,Auto-generated Card Payments transaction - TX Ref 28702,9934.19,Card Payments,13:46:01,Completed
TXN148761,CUST0166,11/02/2024,Auto-generated Card Payments transaction - TX Ref 30161,9366.3,Card Payments,11:19:21,Completed
TXN873400,CUST0193,27/02/2024,Auto-generated Pre-Funding transaction - TX Ref 65171,3482.68,Pre-Funding,22:22:16,Completed
TXN482299,CUST0015,01/03/2024,Auto-generated Card Payments transaction - TX Ref 29870,3097.99,Card Payments,14:13:46,Refunded
